Ironheart,An L.A. cop goes after a gang of murderous drug dealers.
Where's Jack?,The adventures and the exploits of notorious English thief and prison-breaker Jack Sheppard in 1720s London.
Bonanno: A Godfather's Story,"The true life story of mafia boss Joesph Bonanno. The story spans from Bonanno's early beginings in Italy, to his conquests in America."
Petticoat Fever,A lonesome wireless operator delays a couple who become stranded in Labrador.
Passion,"The complicated relationship between Percy Grainger, famous Australian-born early 20th century folk musician, and his abusive unstable mother that lead to his interest in S&M, instability and failed relationships with women."
Who Will Love My Children?,Based on a true story of Iowa farm wife Lucile Fray. Ann-Margret plays a dying mother of ten whose last wish is to find loving families for her children.
Crossing the Bridge: The Sound of Istanbul,"Award-winning director Fatih Akin takes us on a journey through Istanbul, the city that bridges Europe and Asia, and challenges familiar notions of east and west. He looks at the vibrant ..."
La belva,"A Mexican couple, a maniacal Gringo rapist and a gang of cut-throat Mexican bandits are all after the large inheritance of a kidnapped Texas woman."
The Movies,"Although his parents have warned him to stay away from the movies, our hero winds up acting in a costume picture, doubling for comedian Lloyd Hamilton."
Kamui no ken,"An orphan named Taro killed who Tein-Hei told her was the killer of his family. Taro found out, years later that Tein-Hei is the true killer and the man he killed was his father. Taro's ..."
Verboten!,"A young American serviceman, stationed in Germany after the fall of the Third Reich, jeopardises his position with the Marshall Plan relief effort by breaking the non-fraternisatiom rule ..."
The Death Collector,Neighborhood kid goes to work for the Mafia as a debt collector.
Deadly Encounter,Restaurant hostess and mom Joanne Sanders has to work late one night. After she leaves the restaurant she accidently cuts a car off on the highway. This driver takes it personally and he begins to stalk and harrass Joanne.
Classe tous risques,"Abel Davos is a criminal, hunted in Italy. The police are closing in, so he and his pal Raymond arrange to flee back to France with Abel's wife, Thérèse, and their two young sons. Abel and ..."
The Battle of Britain,The official World War II US government account of Great Britain's stand against the Nazi war machine after the Dunkirk evacuation.
The Frozen Limits,The Crazy Gang join the 1898 gold rush. Unfortunately it's now 1939 and they're a bit late.
Erkan & Stefan,Editor Eckernförde has come into the possession of an audiocassette that contains a recording of the last minutes of deceased politician Uwe Barschel. The circumstances of his untimely ...
Queen of the Damned,"In this loose sequel to Interview with the Vampire: The Vampire Chronicles (1994), the vampire Lestat becomes a rock star whose music wakes up the equally beautiful and monstrous queen of all vampires."
A Fare to Remember,"A high powered business executive takes on an assignment on Christmas Eve, knowing she is to get married immediately after the holiday. Arriving at the Seattle airport, she discovered all ..."
The Great Victor Herbert,"A fictionalized version of famous opera composer Victor Herbert where he witnesses the romance, stardom, parenthood, and troubled experiences of his star singers."
Faeries,Two children holidaying on a farm are transported to Fairyland but after one eats a charmed fairy-cake they are given three tasks to complete before they can return to their own world.
The Strangeness,"A group of explorers surveying an abandoned goldmine are trapped in a cave in, and find themselves at the mercy of a slimy, mysterious creature."
Broadcast News,"Take two rival television reporters: one handsome, one talented, both male. Add one Producer, female. Mix well, and watch the sparks fly."
Welcome Home,"Jake died in Vietnam; his family mourned him, then moved on. When he reappears, quite alive, the question is, what must he do and how will his family respond to him?"
Zen and the Art of Landscaping,All manner of family secrets are out when the lawnmower man is invited inside one fateful day.
Gli specialisti,"A chain mail-clad gunfighter contends with a pacifist sheriff, a seductive banker, a one-armed Mexican bandit, corrupt businessmen and hippies while trying to learn the secret of the money allegedly stolen by his lynched brother."
This Is Not a Film,"New Yorker Michael Connor attempts to find the woman who left him by making a film about her, hoping that someone (maybe you?) will recognize his ex and convince her to get back together ..."
The Dead,"Gabriel Conroy and wife Greta attend an early January dinner with friends at the home of his spinster aunts, an evening which results in an epiphany for both of them."
One Dark Night,"As part of an initiation into a club called the Sisters, a young girl must spend the night in a mausoleum."
"'Sheba, Baby'","A Chicago private detective returns back home to Louisville, Kentucky, to help her father fight mobsters."
Körkarlen,"On New Year's Eve, the driver of a ghostly carriage forces a drunken man to reflect on his selfish, wasted life."
La vida de nadie,Add a Plot »
Les tricheurs,"Bob Letellier, a good looking rich kid who studies science, makes the acquaintance of Alain, a cynical and immoral young man. The latter introduces him to the existentialist circles of Saint-Germain-des-Prés. Bob is invited to a party and becomes Clo's lover, a rich heiress."
Born Bad,"A group of teenagers rob a bank, causing a deadly standoff."
Answer Me,Commercial actress Joan Matlin is constantly annoyed by the sound of a ringing phone coming from the apartment next door.
Room with a View/The Little Black Bag/The Nature of the Enemy,Jacob Bauman's nurse figures in his plan to end his wife's infidelity. / A medical bag from the future may improve the fortunes of two bums. / Aghast NASA mission control sees what caused the disappearance of their astronauts on the Moon.
Monster Man,Two guys and a female hitchhiker are terrorized by a monstrous looking man driving a giant monster truck.
The Happiest Days of Your Life,Chaos ensues for staff and students alike when an all-boys and an all-girls school are amalgamated into one.
Almost Summer,A high-school election gets nasty.
"Greystoke: The Legend of Tarzan, Lord of the Apes","A missing heir of respected Scottish family, raised in African jungles by animals, finally returns to his estate only to realize that difference between the two worlds is really significant."
El carnaval de las bestias,"A hit man working for the Yakuza double crosses his employers and flees with a cache of diamonds from the latest heist. Injured and hiding in the mountain regions of Spain, with Japanese ..."
Quai des Orfèvres,"Jenny Lamour wants to succeed in music hall. Her husband and accompanist is Maurice Martineau, a nice but jealous man. When he knew Jenny is making eyes at Brignon, an old businessman, in ..."
Corrupt,"After decades of terror, two deadly street gangs reach a delicate truce and young MJ (Silkk the Shocker) sees a way out of the hood once and for all. Only Corrupt (Ice-T) stands in MJ's way..."
The Hearts of Age,"A colonial scene in the U.S. An old lady sits astride a bell while a man in blackface, wig, and livery pulls the bell rope. From an upper door emerges an old man, dressed as a dandy, who ..."
The Last of Mrs. Cheyney,"There is a big charity function at the house of Mrs. Cheyney and a lot of society is present. With her rich husband, deceased, rich old Lord Elton and playboy Lord Arthur Dilling are both ..."
Dead Space,A deadly virus attacks the crew of a Saturn space station.
Shivering Sherlocks,"The stooges witness an armed robbery and are brought in by the cops as suspects. After passing a lie detector test, the boys are freed but are now the only ones who can identify the crooks...."
Felony,A reality cop show films a police raid on a drug ring that goes awry and results in the massacre of 11 policemen. All of this gets taped by the cameraman who tries to sell the tape to the ...
The Story of Mankind,The Devil and the Spirit of Man argue as to whether or not humanity is ultimately good or evil.
Avalanche,"Duncan is a murderous thief. When he jumps out of his plane, it crashes into the Rockies and produces an avalanche. A quiet family trapped inside their house will rescue him. They will have..."
Deceit,A man (Long) returns to his hometown after his father's death and soon enters into an affair with the wife (Chriqui) of his old best friend (Mably).
Bela Donna,"American couple move to the State of Ceará, Brazil, in the 1930s. The husband is looking for oil. His beautiful wife, Donna, soon falls in love with a rude but charming fisherman. The ..."
Southern Cross,A mining businessman gets involved in crimes and murderers as he flees from another businessman who plans to dump nuclear waste illegally in abandoned coal mines in southern Chile.
Physical Evidence,A police officer suspended and now accused of murder is forced to join forces with his court-appointed attorney to assemble the pieces of a deadly puzzle to find the missing link before time runs out.
Tactical Assault,"A deranged Air Force pilot seeks to destroy the life of his former commander, who shot him down during the Gulf War to stop him from shooting on unauthorized and civilian targets."
Christmas Vacation 2: Cousin Eddie's Island Adventure,A holiday to the South Pacific goes awry when Cousin Eddie's family and a tour guide are shipwrecked on an island.
Dreams Come True,"Young couple masters the supernatural art of astral projection which allows them to travel through dreams, explore their fantasies and make a whole lot of love. They also end up stuck in nightmares or risk dying if someone wakes them up."
Skins,A married couple is separated because of the husband's drinking. They are reunited to seek justice when their homosexual son is murdered by Neo- Nazi skinheads.
Harvest,"A DEA agent and a local sheriff have to wrestle with their consciences as they start raids on local farmers, who have started growing marijuana simply to keep their farms operational. Story..."
A Calamitous Elopement,"A young couple are enjoying a romantic interlude in the young woman's home, when her father discovers them and angrily chases the young man out of the house. They thus decide to elope, and ..."
Coach of the Year,"Jim Brandon, a former player of the Chigago Bears, was paralyzed during the Vietnam War. When he returns, he tries to get a job as a football coach, but he doesn't succeed. After a visit to..."
Camp Fear,"Some sorority sisters opt for camping in the woods with a handsome professor instead of a Palm Springs spring break. However, their orgy is interrupted when some Druids find them and decide..."
Prostituzione,"They're Italy's notorious ""Ladies of the evening"" catering to the strange cravings of their kinky, high-paying clients. But suddenly, the girls of the street find themselves being stalked ..."
Matilda,A small-time talent agent discovers an amazing boxing kangaroo and figures to use it as his stepping-stone into the big time.
Witchcraft 7: Judgement Hour,Will Spanner is at it again battling sex starved beautiful demon vampires in the seventh installment of this series. Will enlists the help of cops Lutz and Garner to bring down the evil ...
Shark: Rosso nell'oceano,"A marine biologist, a dolphin trainer, a research scientist, and a local sheriff try to hunt down a large sea monster, a shark/octopus hybrid, that is devouring swimmers and fishermen off a south Florida coast."
Meltdown: Days of Destruction,"Despite scientist Nathan's warnings, his boss continues an experiment meant as publicity for his satellite firm: exploding an asteroid. Instead it splits, and the major piece, the size of ..."
The Magic Cloak,"Fairies weave a magic cloak that grants one wish. They give it to an unhappy girl who has just lost her father and been forced to move into town with her brother, who becomes king, and her donkey, who becomes a hero."
Jeanne la Pucelle I - Les batailles,"A part of Joan of Arc's life. At the beginning, Jeanne (Joan) has already left Domremy, she is trying to convince a captain to escort her to the Dauphin. It ends during Jeanne's first ..."
The Cellar,"A young boy finds an ancient Comanche monster spirit in the basement of his home. His parents don't believe him, so he must kill the monster alone."
Future-Kill,"The star of ""The Texas Chainsaw Massacre"" returns in a story about frat boys lost in the big city while hunted by a violent leader and his elite gang of gun-happy guards."
Praying Mantis,A single man thinks he has finally found a woman who loves him. The woman is charming and intelligent but holds a very dark secret which will truly test how strong their relationship can be.
Kill the Scream Queen,"A sadist lures fledgeling actress to his den of horrors, promising them fame if they act in his ""snuff film."" They realize only after they are tied up that he really means to torture, rape, and kill them for all to see."
A Dangerous Summer,"When a crummy hotel burns down in Australia, the American co-owner tries to find out whether or not the fire was deliberately set or just an accident."
Let's Get Tough!,The East Side Kids take on a gang of Japanese spies.
Omoo-Omoo the Shark God,The curse of a shark god follows a group of people who have violated a sacred jungle idol.
Jive Junction,"A young, classical-trained musician, Peter Crane, transfers from the Conservatory to Clinton High School, where he finds his music in conflict to that of the high school's world of jive and..."
Rooftops,A skilled young street fighter battles criminals across the rooftops of New York City.
Biker Zombies,"The streets of Detroit are filled with the worst kind of scum: pimps, dealers, and addicts. The police are overwhelmed and powerless, but they ain't seen nothing' yet. A new plague is riding into town...zombies, the living dead."
The Disciples,"Martial-arts experts (Eva Mendez, Will Yun Lee) protect a famous baseball pitcher turned defector from Cuban mercenaries trying to kidnap him."
Die sieben Männer der Sumuru,"Sumuru, the beautiful leader of the all-female kingdom of Femina, plans to use her women to take over the world."
Spooked: The Ghosts of Waverly Hills Sanatorium,"SPOOKED, The Ghosts of Waverly Hills Sanatorium, documents paranormal evidence including, ORBS, EVPS, Shadow People, Ghostly Photography and video, interviews with actual patients, ghost ..."
Cosa avete fatto a Solange?,"A teacher who is having an affair with one of his students takes her out on a boat. They see a knife killing on shore. Other gruesome murders start occurring shortly thereafter, and the teacher suspects that he may be the cause of them."
Science Fiction,"When Andreas overhears his parents'conversation about conquering the world and becoming leaders, their can only be one conclusion: Andreas' parents are aliens."
La momia azteca,"Experimenting in hypnotic regression to past lives, Dr. Almada discovers that his fiancée, Flor, is the reincarnation of an Aztec maiden who was put to death for loving an Aztec warrior, ..."
L'enfer,Three sisters share a connection to a violent incident from their childhood reunite to for the chance to come to terms with their past.
Weekend with the Babysitter,A middle-aged husband falls for his childrens' teenaged babysitter.
Hardball,"Incompatible fugitive recovery agents, the flighty Jersey Bellini (Michael Dudikoff) and his more serious-minded female partner, B.B. (Lisa Howard), have, for the last time, ticked off ..."
Satyam Shivam Sundaram: Love Sublime,"Rupa (Zeenat Aman) grew up being cursed as ""unlucky"" in the village she was born in. Her mother died during childbirth. Then a kitchen accident leaves half her face disfigured. This is an ..."
Farewell to the King,"Borneo, 1942: An American soldier escapes WWII and becomes the king of the headhunters in the jungle. Two British soldiers are parachuted into the area to find local support for the battle against the Japanese."
A New Wave,"A frustrated artist is convinced by his eccentric roommate to rob a bank. Having planned the crime by watching bank-robber films, the amateur heist is doomed from the beginning."
Eraser,A Witness Protection specialist becomes suspicious of his co-workers when dealing with a case involving high-tech weapons.
American Perfekt,Sandra meets a shrink on the way to picking up her sister at a desert town to continue to their mom. He decides by flipping a coin. The coin flipping gets psycho.
Remando al viento,"Lord Byron, poet Percy Shelley, his future wife, Mary Shelley (writing Frankenstein) and others spend the summer of 1816 together."
Studs,"Emmet Rovers are the team at the bottom of the league, and after losing their manager they are now faced with the loss of their home grounds. Maybe a manager can bring some luck for the team."
The Postman,A nameless drifter dons a postman's uniform and bag of mail as he begins a quest to inspire hope to the survivors living in post-apocalyptic America.
The Legend of Sleepy Hollow,"Ichabod Crane, a Yankee wanderer, arrives in Sleepy Hollow and becomes the new schoolmaster. He meets Katrina Van Tassel, and blissfully fantasizes about how can marry her, ultimately, ..."
Swimming Upstream,"The scrapbook of most teenagers shows family members and friends at a picnic, at the high school basketball game, at Disneyland. Morris Bird III's, however, paints a different picture. This..."
Leatherheads,"In 1925, an enterprising pro football player convinces America's too-good-to-be-true college football hero to play for his team and keep the league from going under."
Imperium: Nerone,A six-episode mini-series covering five centuries of the Roman Empire.
Plankton,"Five teenagers embark on a boating trip off the coast of Florida. The teens get hopelessly lost at sea after they get caught in a fierce storm. Fortunately, the quintet stumble across an ..."
The Beast in the Cellar,Soldiers in a rural English town are being brutally murdered by an unknown creature. Two sisters living nearby realize they might understand what's happening.
Crash,"Los Angeles citizens with vastly separate lives collide in interweaving stories of race, loss and redemption."
The Corndog Man,A foul-mouthed and bigoted boat salesman in rural South Carolina is targeted for ruthless and never-ending telephone terrorism by a mysterious man claiming to be his son...
Delta,"A man comes home to meet his mother and sister after many years away. He finds his mother living with a new boyfriend, and his sister to be grown-up. He begins to settle down in this new ..."
Il venditore di morte,"Gunfighter Silver is hired by a lawyer to prove that his client, Chester Conway, is innocent of the saloon hold-up he's condemned to hang for."
Cleopatra's Second Husband,"Robert is an art photographer who is totally controlled by his wife Hallie. When they go on vacation in New York, they leave their house to their friends, Zack and Sophie. When they return,..."
Nousukausi,"Katri and Janne want to make a trip, which none of their friends have made. They end up in Jakomäki."
Blood Cult,Female students on a college campus are being killed and their body parts used for blood sacrifices.
Nuts in May,"A middle-class couple go camping in Dorset, but peace and quiet elude them."
Cold Hearts,"A quiet town in New Jersey possesses a dark secret. Viktoria has given her life and soul to the ways of the vampire. Now, after almost a decade of stealing blood from local hospitals and ..."
The Outpost,"Government scientists attempt to reanimate a corpse they found in the desert, but end up inadvertently creating a monster."
Double Wedding,"Two sisters of differing temperaments, the younger's milquetoast fiancé, and a free-spirited artist in an auto trailer are all experiencing romantic complications."
NightScream,"Drew is a young woman who drives to a small town she has never been to while in a trance. A year ago in this town Laura, who looked just like Drew, was murdered. Everyone assumed that ..."
Cleaner,A former cop who now earns a wage as a crime scene cleaner unknowingly participates in a cover-up at his latest job.
Mother Knows Best,"A woman urges her daughter to get married. And when her daughter does, she doesn't think that she made a good choice. So she goes out and hires a killer to kill her son-in-law."
Love & Basketball,Monica and Quincy love and play basketball together through many life challenges from childhood to adulthood.
The Age of Innocence,An engaged attorney and a divorcee fall for each other in 1870s Manhattan.
The Lavender Hill Mob,A meek bank clerk who oversees the shipment of bullion joins with an eccentric neighbor to steal gold bars and smuggle them out of the country as miniature Eiffel Towers.
South of Pico,"""South of Pico"" is an emotionally charged drama in which four strangers witness an unimaginable tragedy and are catapulted into the defining moment of their lives. Set present day in Los ..."
London Belongs to Me,"Percy Boon lives with his mother in a shared rented house with an assortment of characters in central London. Although well intentioned, Percy becomes mixed up with gangsters and a murder. ..."
Addison's Wall,"Addison Madeira is a nine year old boy coping with a terrible trauma. Refusing to speak and estranged from his mother, he creates a world of his own, hidden behind a blanket hanging from his bedroom wall."
Krótki film o milosci,"An innocent virgin spies on his frontal neighbor and falls in love with her, thus starts using tricks on her which he hopes will lead to them meeting."
Der Totmacher,"Fritz Haarmann, who has killed at least 27 boys, is questioned by a psychology professor in order to find out whether he is sane and can be held responsible for his crimes. During this ..."
Mýrin,A murder opens up a bleak trail of long buried secrets and small town corruption for a worn out police detective and his squad.
The Fabulous Dorseys,"The rise and rise of the Fabulous Dorsey brothers is charted in this whimsical step down memory lane, Tommy and Jimmy Dorsey play themselves in this vehicle for their excellent music. From ..."
Love + Hate,Adam has grown up in a racial prejudiced community. Naseema belongs to a generation of Asian youth who have taken up violence. They want to break free of the small town inhibitions and ...
'R Xmas,"A New York drug dealer is kidnapped, and his wife must try to come up with the money and drugs to free him from his abductors before Christmas."
Mickybo and Me,"This movie tells the story of two boys who become friends at the start of the Troubles in 1970. They share an obsession with Butch Cassidy and the Sundance Kid (1969), with the consequence that they run away to Australia."
Say Nothing,An unfulfilled married woman becomes intrigued by an alluring suitor whose attention soon becomes obsessive.
El misterio Galíndez,"On March 12, 1956, Basque Nationalist Jesús de Galíndez Suarez disappeared from his apartment in New York City, and was never heard from again. He had been working with the F.B.I., and was ..."
Don't Be a Menace to South Central While Drinking Your Juice in the Hood,"A parody of several U.S. films about being in the 'Hood', for instance Boyz n the Hood (1991), South Central (1992), Menace II Society (1993), Higher Learning (1995) and Juice (1992)."
Kronk's New Groove,"Kronk desperately tries to find ways to impress his dad, whom he can never please. But when things go wrong, Kronk kicks into comical gear and discovers the true riches in life are his friends and being ""true to your groove""."
Crimetime,"Bobby Mahon is an actor playing a notorious serial killer on prime-time television. The show becomes a hit, which encourages the real-life murderer on whom it's based, to go on a spree to make it on screen."
Snake Island,Tourists become endangered species while stranded on an island.
A Woman's a Helluva Thing,"After the death of his estranged mother, a womanizer discovers that they had a lot in common."
Inspiration,"Yvonne is a beautiful model who loves frequenting the Parisian bohemian life, because she loves hobnobbing with artists."
Agir Roman,"A young car mechanic, while in the middle of an unlikely love affair, tries to protect the people in his poor neighborhood from a gangster who terrorizes the locals."
Dark Reality,"In a cold, bare and non-descript basement, a different kind of journey begins for her. One filled with drugs, physical torture and psychological terror. It's about what really goes on, behind those haunting photographs of ""missing girls""."
Avatar,London 2024. A team of Internet virus catchers battle a new breed of electronic virus that threatens world destruction.
Undercurrent,Middle-aged bride Ann Hamilton soon begins to suspect that her charming husband is really a psychotic who plans to murder her.
Moscow Zero,"In Moscow, the priest Owen hires a team to guide him in the underworld to find his friend Sergei that is missing while researching the legend about the existence of demons and an entrance to hell beneath the city."
Attack of the 50 Foot Woman,"When an abused socialite grows to giant size because of an alien encounter and an aborted murder attempt, she goes after her cheating husband with revenge on her mind."
Momentum,A man with telekinetic abilities meets a group of people with similair powers.
The Capture of Bigfoot,"A series of killings occur, with no suspects, the locals soon decide that Bigfoot is responsible."
The Rift,"Siren II, a submarine under the command of Capt. Phillips, ventures into the deep on a mission to recover the missing Siren I. Their quest is hindered when the submarine becomes entangled in a patch of toxic seaweed."
'Til There Was You,"Two strangers, whose paths are always crossing, finally meet when fate steps in."
Ebbie,"In this updated retelling of Dickens' ""A Christmas Carol,"" ruthless business-woman and shopping store owner Elizabeth ""Ebbie"" Scrooge is taught the true spirit of Christmas by three Spirits who visit her."
Mr. Winkle Goes to War,"Wilbert Winkle, a henpecked, mild-mannered, middle-aged bank clerk and handyman finds himself in the midst of battle in the South Pacific."
Donnie Darko,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a man in a large rabbit suit who manipulates him to commit a series of crimes."
Feeling Minnesota,An ex-convict and his bumbling crook brother fight for the same woman.
Falling from Grace,"Rock singer John Mellencamp makes his screen and directorial debut in this story by ""Lonesome Dove"" author, Larry McMurtry. The story, not too separated from Mellencamp's real life, finds ..."
The Bros.,"This outrageously hysterical urban comedy follows the lives and crimes of two wannabe white boys as they try to break into the world of hardcore ""gangsta"" rap."
Boy! What a Girl!,A couple of theatrical producers try to get backing for their musical show.
Ne le dis à personne,"An accidental discovery near a doctor's estate stirs up some painful memories eight years after his wife's hideous murder, and now, things are bound to take a turn for the unexpected. Does the good doctor know more than he's letting on?"
Samantha,Samantha is a normal woman leading a normal life... until she finds out her parents aren't really her parents. She and her friends go on a search for her biological mom & dad.
Voodoo Woman,Deep in the jungles a mad scientist is using the natives' voodoo for his experiments to create an indestructible being to serve his will. When a party of gold seekers stumbles upon his ...
Uncle Buck,Bachelor and all-round slob Buck babysits his brother's rebellious teenage daughter and her cute younger brother and sister.
Rocketship X-M,An astronaut crew on their way to the Moon are unexpectedly propelled by gravitational forces and end up on Mars instead.
Kurosawa,Add a Plot »
A Love Song for Bobby Long,A headstrong young woman returns to New Orleans after the death of her estranged mother.
Tais-toi!,"One prisoner tells to another that he hid a very large amount of money before the arrest. Together they manage to escape, but this is where their adventures are just beginning."
Sally Marshall Is Not an Alien,A young girl obsessed with watching the heavens takes a bet with the bully of the 12 year old set that their oddly acting new neighbors are not aliens from outer space. The bet is her ...
The Milpitas Monster,A town is terrorized by a monster that was created by local environmental pollution.
Strange Fruit,"William Boyals, a successful, black, gay attorney in New York, is drawn back to the small, rural Louisiana town he long ago escaped from to investigate the lynching of a black gay childhood friend."
Beyond the Poseidon Adventure,"An extension of the previous film, wherein a cache of adventurers return to the overturned ship to seek several fortunes."
Kill Me Tomorrow,A boozy old reporter finds his life is falling apart around him. He loses his wife and then his job. He is dragged back to reality when his son needs help. He goes to ask for his old job ...
Hatchet,"When a group of tourists in a New Orleans haunted swamp tour find themselves stranded in the wilderness, their evening of fun and spooks turns into a horrific nightmare."
The Big Bird Cage,Grier and Haig are thieving mercenaries who engineer a prison break from the outside.
Ritual,Dr. Alice Dodgson (Jennifer Gray) gets her medical license revoked after the death of a patient. She's facing the possibility of not getting any job when she accepts to be the nurse for one...
Sons of Provo,"Will, Kirby, and Danny are the hottest new sensation in Mormon pop music. Together, they make up the band ""Everclean"" and they have taken the Mormon boy band scene by storm, fighting to become the most spiritual Mormon boy band in history."
Choke,"A businessman gets caught up in extortion, murder and blackmail."
The Pest,"A Miami con man agrees to be the human target for a Neo-Nazi manhunter, in order to collect $50,000 if he survives."
The Perfect Sleep,"Against the backdrop of a noirish dreamscape, a tortured man returns to the city he swore he would never return to, in order to save the woman he has always loved yet can never have."
Blonde Venus,A cabaret singer takes up with a millionaire to pay for her gravely ill husband's operation.
Return of the Seven,"Two survivors of the initial Magnificent Seven outfit, Chris and Vin, recruit four new members in order to re-form the outfit and defend a few Mexican villages from attacks by vicious bandits."
Bhagam Bhag,"The members of a drama troupe fall in trouble when they are framed for a murder. Things go worse when they find their actress committing suicide, which is somehow linked with the murder."
Days of Heaven,A hot-tempered farm laborer convinces the woman he loves to marry their rich but dying boss so that they can have a claim to his fortune.
Carry on Girls,"Local councillor Sidney Fiddler persuades the Mayor to help improve the image of their rundown seaside town by holding a beauty contest. But formidable Councillor Prodworthy, head of the ..."
Tender Flesh,A stripper and her sleazy boyfriend are invited by a wealthy woman and her lover to join them on her private island for a weekend of sex games in exchange for a large fee. When the couple ...
Killer Diller,An all-Black comedy and dance revue with stars of stage and screen.
The Last Man,"Alan, a timid anthropology graduate student is coming to terms with his fate as the last man on Earth, until he discovers Sarah, a beautiful, intelligent woman who can't stand that Alan is the last man she'll ever see."
Space Truckers,"A space trucker and his cute fiancee are on their way from a space station to Earth with an unknown cargo. When space pirates hijack them, 5000 disintegrator robots are found in the cargo."
Flight to Mars,Five astronauts successfully fly to Mars where they encounter seemingly friendly and advanced inhabitants who harbor covert plans to use their ship to invade Earth.
Kwik Stop,"The tale of a Hollywood-bound actor called Lucky whose shoplifting is discovered by a local girl in a small, Midwestern town."
Harry in Your Pocket,"A would-be criminal is taken in by a professional in the game, who teaches him how pickpockets work in teams."
Score,A small time Yakuza thug is thrown into a bloody battle after a bank robbery he was forced into goes wrong when all the men begin to turn on each other a hitch-hiking serial killing couple decide to steal their loot.
Witness,"When a young Amish boy is sole witness to a murder, policeman John Book goes into hiding in Amish country to protect him until the trial."
Petites coupures,"This movie tells the story of Bruno (Daniel Auteuil), a Communist newspaper journalist suffering a mid-life crisis. Torn between his wife Gaëlle (Emmanuel Devos) and his young girlfriend ..."
Stay Alive,"For a group of teens, the answer to the mysterious death of their old friend lies within the world of an online video game based on the true story of an ancient noblewoman known as the Blood Countess."
The Yakuza,American private-eye Harry Kilmer returns to Japan to rescue a friend's kidnapped daughter from the clutches of the Yakuza.
Benji,A stray dog saves two kidnapped children.
Extraordinary Rendition,"A man is abducted from the streets of London and transported via secret flights to an unknown country. Held in solitary confinement and cut off from the outside world, he is plunged into a ..."
The Clonus Horror,"Politicians scheme to clone themselves, assuring immortal life."
You're in the Navy Now,"When a new commander is assigned to a submarine chaser with an experimental engine, he finds the entire crew has as little experience as he does."
In Her Shoes,"Strait-laced Rose breaks off relations with her party girl sister, Maggie, over an indiscretion involving Rose's boyfriend. The chilly atmosphere is broken with the arrival of Ella, the grandmother neither sister knew existed."
Middletown,An overzealous priest returns to his home town and ends up battling against his brother for the heart of the locals.
La chiesa,"An old Gothic cathedral, built over a mass grave, develops strange powers which trap a number of people inside with ghosts from a 12th Century massacre seeking to resurrect an ancient demon from the bowels of the Earth."
Killing Spree,"A man suspects his wife of adultery and goes on a killing spree, eliminating all he believes are sleeping with her, but his victims don't stay dead."
The Hand That Rocks the Cradle,"After her humiliated husband kills himself, an embittered pregnant widow loses her child, and embarks on a mission of vengeance against a woman and her family."
Don't Look Back,"Drug addict Jesse think he's found the answer to all his problems in the form of a breifcase full of money. However, the money isn't his and stealing it from right under the nose of a ..."
The Jackie Robinson Story,"Biography of Jackie Robinson, the first black major league baseball player in the 20th century. Traces his career in the negro leagues and the major leagues."
The Erotic Ghost,"Self-absorbed and stressed-out yuppie Robert is so caught up with his thankless office job that he neglects his lovely young wife Doris. The sad, unhappy, and frustrated Doris seeks some ..."
Apo tin akri tis polis,"A group of Pontian Greek immigrant teenage dreamers dwelling marginalised in the notorious and lustreless wild suburbia, witness the city's repulsive face and an unrelenting world defined by prostitution, drugs, and inevitably, loss."
Sally,An imaginary dream woman is the object of desire for a drifter and an escaped mental patient.
Road House,A night club owner becomes infatuated with a torch singer and frames his best friend/manager for embezzlement when the chanteuse falls in love with him.
Spy Smasher,"Alan Armstrong, aka Spy Smasher, battles a Nazi villain known as The Mask, who heads a gang of saboteurs determined to spread destruction across America."
Phantom Rancher,Cowboy puts on a black mask and a black outfit to fight a gang of land-grabbing crooks.
The Sign of Four,"Hired by a young lady, Sherlock Holmes and Dr. Watson investigate the strange recent deaths of her missing father's friends from the army, as well as the whereabouts of the Great Mogul, the second-largest diamond in the world."
From Venus,"When young Arthur is handed a mysterious comic book on Halloween night, little does he know that its hold on him will blur the lines of reality that have kept him blissfully ignorant of the danger our sister planet presents."
Il deserto dei tartari,Lieutenant Giovanni Drogo is assigned to the old Bastiani border fortress where he expects an imminent attack by nomadic fearsome Tartars.
The Tender Hook,"The story is about Iris' rise to the apex of a love/power triangle that includes her roguish English lover McHeath and Art, an earnest young boxer. Within the flawed moral landscape, each character struggles to establish their sovereignty."
Busty Cops 2,The Busty Cops are back in action as a train robbery and whale kidnapping have occurred and only they can get down to the bottom of this mystery.
Air Bud: Golden Receiver,Story of a golden retriever who can play football.
Crash Landing,"When a hostage situation arises on a private plane with the daughter of a billionaire on board, Major John Masters (Antonio Sabato Jr.) teams up with Captain Williams (Michael Paré) to stop the terrorists and land the plane."
Sticky Fingers,"Two girls try hard to find job as musicians. One of them play the cello and the other the violin. They have very little money, even to pay the rent. One day a friend (who's a drug dealer) ..."
Evan Almighty,God contacts Congressman Evan Baxter and tells him to build an ark in preparation for a great flood.
A Sound of Thunder,"A single mistake in the past, by a time travel company in the future, has devastating and unforeseen consequences."
Un conte de Noël,"The troubled Vuillard family is no stranger to illness, grief, and banishment, but when their matriarch requires a bone-marrow transplant, the estranged clan reunites just in time for Christmas."
Death Machine,"Chaank Armaments is experimenting with the ultimate fighting machine which is part human - part machine. So far, the Hardman project has been unreliable and has killed a number of innocent ..."
